,Date,State,Confirmed,Recovered,Deceased,Other,Tested,New_Confirmerd,New_Deaths,New_Recovered
5195,2020-08-08,Delhi,144127,129362,4098,0,1168295.0,1404.0,16.0,1130.0
5231,2020-08-09,Delhi,145427,130587,4111,0,1192082.0,1300.0,13.0,1225.0
5267,2020-08-10,Delhi,146134,131657,4131,0,1204405.0,707.0,20.0,1070.0
5303,2020-08-11,Delhi,147391,132384,4139,0,1223845.0,1257.0,8.0,727.0
5339,2020-08-12,Delhi,148504,133405,4153,0,1242739.0,1113.0,14.0,1021.0
5375,2020-08-13,Delhi,149460,134318,4167,0,1258095.0,956.0,14.0,913.0
5411,2020-08-14,Delhi,150652,135108,4178,0,1273140.0,1192.0,11.0,790.0
5447,2020-08-15,Delhi,151928,136251,4188,0,1291411.0,1276.0,10.0,1143.0
5483,2020-08-16,Delhi,152580,137561,4196,0,1302120.0,652.0,8.0,1310.0
5519,2020-08-17,Delhi,153367,138301,4214,0,1317108.0,787.0,18.0,740.0
5555,2020-08-18,Delhi,154741,139447,4226,0,1337374.0,1374.0,12.0,1146.0
5591,2020-08-19,Delhi,156139,140767,4235,0,1358189.0,1398.0,9.0,1320.0
5627,2020-08-20,Delhi,157354,141826,4257,0,1375193.0,1215.0,22.0,1059.0
5663,2020-08-21,Delhi,158604,142908,4270,0,1392928.0,1250.0,13.0,1082.0
5699,2020-08-22,Delhi,160016,144138,4284,0,1412363.0,1412.0,14.0,1230.0
5735,2020-08-23,Delhi,161466,145388,4300,0,1431094.0,1450.0,16.0,1250.0
5771,2020-08-24,Delhi,162527,146588,4313,0,1443004.0,1061.0,13.0,1200.0
5807,2020-08-25,Delhi,164071,147743,4330,0,1462845.0,1544.0,17.0,1155.0
5843,2020-08-26,Delhi,165764,148897,4347,0,1482661.0,1693.0,17.0,1154.0
5879,2020-08-27,Delhi,167604,150027,4369,0,1503722.0,1840.0,22.0,1130.0
5915,2020-08-28,Delhi,169412,151473,4389,0,1526655.0,1808.0,20.0,1446.0
5951,2020-08-29,Delhi,171366,152922,4404,0,1548659.0,1954.0,15.0,1449.0
5987,2020-08-30,Delhi,173390,154171,4426,0,1569096.0,2024.0,22.0,1249.0
6023,2020-08-31,Delhi,174748,155678,4444,0,1583485.0,1358.0,18.0,1507.0
6059,2020-09-01,Delhi,177060,156728,4462,0,1607683.0,2312.0,18.0,1050.0
6095,2020-09-02,Delhi,179569,158586,4481,0,1636518.0,2509.0,19.0,1858.0
6131,2020-09-03,Delhi,182306,160114,4500,0,1669352.0,2737.0,19.0,1528.0
6167,2020-09-04,Delhi,185220,161865,4513,0,1705571.0,2914.0,13.0,1751.0
6203,2020-09-05,Delhi,188193,163785,4538,0,1744466.0,2973.0,25.0,1920.0
6239,2020-09-06,Delhi,191449,165973,4567,0,1780512.0,3256.0,29.0,2188.0
6275,2020-09-07,Delhi,193526,168384,4599,0,1803466.0,2077.0,32.0,2411.0
6311,2020-09-08,Delhi,197135,170140,4618,0,1849263.0,3609.0,19.0,1756.0
6347,2020-09-09,Delhi,201174,172763,4638,0,1903780.0,4039.0,20.0,2623.0
6383,2020-09-10,Delhi,205482,175400,4666,0,1962120.0,4308.0,28.0,2637.0
6419,2020-09-11,Delhi,209748,178154,4687,0,2022700.0,4266.0,21.0,2754.0
6455,2020-09-12,Delhi,214069,181295,4715,0,2082776.0,4321.0,28.0,3141.0
6491,2020-09-13,Delhi,218304,184698,4744,0,2139432.0,4235.0,29.0,3403.0
6527,2020-09-14,Delhi,221533,188072,4770,0,2184316.0,3229.0,26.0,3374.0
6563,2020-09-15,Delhi,225796,191203,4806,0,2246985.0,4263.0,36.0,3131.0
6599,2020-09-16,Delhi,230269,194516,4839,0,2309578.0,4473.0,33.0,3313.0
6635,2020-09-17,Delhi,234701,198103,4877,0,2369592.0,4432.0,38.0,3587.0
6671,2020-09-18,Delhi,238828,201671,4907,0,2430629.0,4127.0,30.0,3568.0
6707,2020-09-19,Delhi,242899,205890,4945,0,2492602.0,4071.0,38.0,4219.0
6743,2020-09-20,Delhi,246711,209632,4982,0,2555007.0,3812.0,37.0,3742.0
6779,2020-09-21,Delhi,249259,213304,5014,0,2578740.0,2548.0,32.0,3672.0
6815,2020-09-22,Delhi,253075,216401,5051,0,2637753.0,3816.0,37.0,3097.0
6851,2020-09-23,Delhi,256789,220866,5087,0,2697333.0,3714.0,36.0,4465.0
6887,2020-09-24,Delhi,260623,224375,5123,0,2756516.0,3834.0,36.0,3509.0
6923,2020-09-25,Delhi,264450,228436,5147,0,2815650.0,3827.0,24.0,4061.0
6959,2020-09-26,Delhi,267822,232912,5193,0,2873338.0,3372.0,46.0,4476.0
6995,2020-09-27,Delhi,271114,236651,5235,0,2924754.0,3292.0,42.0,3739.0
7031,2020-09-28,Delhi,273098,240703,5272,0,2961056.0,1984.0,37.0,4052.0
7067,2020-09-29,Delhi,276325,243481,5320,0,3020158.0,3227.0,48.0,2778.0
7103,2020-09-30,Delhi,279715,247446,5361,0,3079965.0,3390.0,41.0,3965.0
7139,2020-10-01,Delhi,282752,250613,5401,0,3135388.0,3037.0,40.0,3167.0
7175,2020-10-02,Delhi,285672,253784,5438,0,3191646.0,2920.0,37.0,3171.0
7211,2020-10-03,Delhi,287930,257224,5472,0,3230952.0,2258.0,34.0,3440.0
7247,2020-10-04,Delhi,290613,260350,5510,0,3281784.0,2683.0,38.0,3126.0
7283,2020-10-05,Delhi,292560,263938,5542,0,3317377.0,1947.0,32.0,3588.0
7319,2020-10-06,Delhi,295236,266935,5581,0,3370968.0,2676.0,39.0,2997.0
7355,2020-10-07,Delhi,298107,270305,5616,0,3422473.0,2871.0,35.0,3370.0
7391,2020-10-08,Delhi,300833,272948,5653,0,3475795.0,2726.0,37.0,2643.0
7427,2020-10-09,Delhi,303693,276046,5692,0,3524930.0,2860.0,39.0,3098.0
7463,2020-10-10,Delhi,306559,278812,5740,0,3574666.0,2866.0,48.0,2766.0
7499,2020-10-11,Delhi,309339,281869,5769,0,3623419.0,2780.0,29.0,3057.0
7535,2020-10-12,Delhi,311188,284844,5809,0,3659366.0,1849.0,40.0,2975.0
7571,2020-10-13,Delhi,314224,286880,5854,0,3714323.0,3036.0,45.0,2036.0
7607,2020-10-14,Delhi,317548,289747,5898,0,3771273.0,3324.0,44.0,2867.0
7643,2020-10-15,Delhi,321031,292502,5924,0,3827164.0,3483.0,26.0,2755.0
7679,2020-10-16,Delhi,324459,295699,5946,0,3885309.0,3428.0,22.0,3197.0
7715,2020-10-17,Delhi,327718,298853,5981,0,3941024.0,3259.0,35.0,3154.0
7751,2020-10-18,Delhi,331017,301716,6009,0,3990438.0,3299.0,28.0,2863.0
7787,2020-10-19,Delhi,333171,304561,6040,0,4026883.0,2154.0,31.0,2845.0
7823,2020-10-20,Delhi,336750,306747,6081,0,4083476.0,3579.0,41.0,2186.0
7859,2020-10-21,Delhi,340436,310191,6128,0,4142540.0,3686.0,47.0,3444.0
7895,2020-10-22,Delhi,344318,312918,6163,0,4201310.0,3882.0,35.0,2727.0
7931,2020-10-23,Delhi,348404,316214,6189,0,4259878.0,4086.0,26.0,3296.0
7967,2020-10-24,Delhi,352520,319828,6225,0,4315339.0,4116.0,36.0,3614.0
8003,2020-10-25,Delhi,356656,323654,6258,0,4364408.0,4136.0,33.0,3826.0
8039,2020-10-26,Delhi,359488,327390,6312,0,4398819.0,2832.0,54.0,3736.0
8075,2020-10-27,Delhi,364341,330112,6356,0,4456029.0,4853.0,44.0,2722.0
8111,2020-10-28,Delhi,370014,334240,6396,0,4516600.0,5673.0,40.0,4128.0
8147,2020-10-29,Delhi,375753,338378,6423,0,4576724.0,5739.0,27.0,4138.0
8183,2020-10-30,Delhi,381644,342811,6470,0,4636365.0,5891.0,47.0,4433.0
8219,2020-10-31,Delhi,386706,347476,6511,0,4680695.0,5062.0,41.0,4665.0
8255,2020-11-01,Delhi,392370,351635,6562,0,4725318.0,5664.0,51.0,4159.0
8291,2020-11-02,Delhi,396371,356459,6604,0,4761983.0,4001.0,42.0,4824.0
8327,2020-11-03,Delhi,403096,360069,6652,0,4821523.0,6725.0,48.0,3610.0
8363,2020-11-04,Delhi,409938,365866,6703,0,4880433.0,6842.0,51.0,5797.0
8399,2020-11-05,Delhi,416653,371155,6769,0,4932727.0,6715.0,66.0,5289.0
8435,2020-11-06,Delhi,423831,377276,6833,0,4991587.0,7178.0,64.0,6121.0
8471,2020-11-07,Delhi,430784,383614,6912,0,5049020.0,6953.0,79.0,6338.0
8507,2020-11-08,Delhi,438529,389683,6989,0,5099774.0,7745.0,77.0,6069.0
8543,2020-11-09,Delhi,443552,396697,7060,0,5138889.0,5023.0,71.0,7014.0
8579,2020-11-10,Delhi,451382,402854,7143,0,5197924.0,7830.0,83.0,6157.0
8615,2020-11-11,Delhi,459975,410118,7228,0,5262045.0,8593.0,85.0,7264.0
8651,2020-11-12,Delhi,467028,416580,7332,0,5322274.0,7053.0,104.0,6462.0
8687,2020-11-13,Delhi,474830,423078,7423,0,5378827.0,7802.0,91.0,6498.0
8723,2020-11-14,Delhi,482170,430195,7519,0,5428472.0,7340.0,96.0,7117.0
8759,2020-11-15,Delhi,485405,437801,7614,0,5449570.0,3235.0,95.0,7606.0
8795,2020-11-16,Delhi,489202,441361,7713,0,5479391.0,3797.0,99.0,3560.0
8831,2020-11-17,Delhi,495598,445782,7812,0,5528422.0,6396.0,99.0,4421.0
8867,2020-11-18,Delhi,503084,452683,7943,0,5590654.0,7486.0,131.0,6901.0
8903,2020-11-19,Delhi,510630,459368,8041,0,5653091.0,7546.0,98.0,6685.0
8939,2020-11-20,Delhi,517238,468143,8159,0,5715516.0,6608.0,118.0,8775.0
8975,2020-11-21,Delhi,523117,475106,8270,0,5761078.0,5879.0,111.0,6963.0
9011,2020-11-22,Delhi,529863,481260,8391,0,5815971.0,6746.0,121.0,6154.0
9047,2020-11-23,Delhi,534317,488476,8512,0,5853278.0,4454.0,121.0,7216.0
9083,2020-11-24,Delhi,540541,493419,8621,0,5914659.0,6224.0,109.0,4943.0
9119,2020-11-25,Delhi,545787,498780,8720,0,5976437.0,5246.0,99.0,5361.0
9155,2020-11-26,Delhi,551262,503717,8811,0,6039703.0,5475.0,91.0,4937.0
9191,2020-11-27,Delhi,556744,509654,8909,0,6104158.0,5482.0,98.0,5937.0
9227,2020-11-28,Delhi,561742,516166,8998,0,6173209.0,4998.0,89.0,6512.0
9263,2020-11-29,Delhi,566648,522491,9066,0,6237395.0,4906.0,68.0,6325.0
9299,2020-11-30,Delhi,570374,528315,9174,0,6288065.0,3726.0,108.0,5824.0
9335,2020-12-01,Delhi,574380,533351,9260,0,6346521.0,4006.0,86.0,5036.0
9371,2020-12-02,Delhi,578324,538680,9342,0,6425470.0,3944.0,82.0,5329.0
9407,2020-12-03,Delhi,582058,543514,9424,0,6500700.0,3734.0,82.0,4834.0
9443,2020-12-04,Delhi,586125,548376,9497,0,6585703.0,4067.0,73.0,4862.0
9479,2020-12-05,Delhi,589544,553292,9574,0,6667176.0,3419.0,77.0,4916.0
9515,2020-12-06,Delhi,592250,557914,9643,0,6740712.0,2706.0,69.0,4622.0
9551,2020-12-07,Delhi,593924,561732,9706,0,6793919.0,1674.0,63.0,3818.0
9587,2020-12-08,Delhi,597112,565039,9763,0,6869328.0,3188.0,57.0,3307.0
9623,2020-12-09,Delhi,599575,569216,9813,0,6941407.0,2463.0,50.0,4177.0
9659,2020-12-10,Delhi,601150,572523,9874,0,7005476.0,1575.0,61.0,3307.0
9695,2020-12-11,Delhi,603535,574925,9934,0,7077155.0,2385.0,60.0,2402.0
9731,2020-12-12,Delhi,605470,578116,9981,0,7150568.0,1935.0,47.0,3191.0
9767,2020-12-13,Delhi,607454,580655,10014,0,7222903.0,1984.0,33.0,2539.0
9803,2020-12-14,Delhi,608830,583509,10074,0,7286847.0,1376.0,60.0,2854.0
9839,2020-12-15,Delhi,610447,585852,10115,0,7371952.0,1617.0,41.0,2343.0
9875,2020-12-16,Delhi,611994,588586,10147,0,7450994.0,1547.0,32.0,2734.0
9911,2020-12-17,Delhi,613357,590977,10182,0,7541348.0,1363.0,35.0,2391.0
9947,2020-12-18,Delhi,614775,593137,10219,0,7629748.0,1418.0,37.0,2160.0
9983,2020-12-19,Delhi,615914,595305,10251,0,7717078.0,1139.0,32.0,2168.0
10019,2020-12-20,Delhi,617005,596580,10277,0,7800367.0,1091.0,26.0,1275.0
10055,2020-12-21,Delhi,617808,598249,10304,0,7862807.0,803.0,27.0,1669.0
10091,2020-12-22,Delhi,618747,599683,10329,0,7945193.0,939.0,25.0,1434.0
10127,2020-12-23,Delhi,619618,601268,10347,0,8033054.0,871.0,18.0,1585.0
10163,2020-12-24,Delhi,620681,602388,10384,0,8122974.0,1063.0,37.0,1120.0
10199,2020-12-25,Delhi,621439,603758,10414,0,8208723.0,758.0,30.0,1370.0
10235,2020-12-26,Delhi,622094,604746,10437,0,8275838.0,655.0,23.0,988.0
10271,2020-12-27,Delhi,622851,605685,10453,0,8351048.0,757.0,16.0,939.0
10307,2020-12-28,Delhi,623415,606644,10474,0,8408511.0,564.0,21.0,959.0
10343,2020-12-29,Delhi,624118,607494,10502,0,8493400.0,703.0,28.0,850.0
10379,2020-12-30,Delhi,624795,608434,10523,0,8578080.0,677.0,21.0,940.0
10415,2020-12-31,Delhi,625369,609322,10536,0,8659830.0,574.0,13.0,888.0
10451,2021-01-01,Delhi,625954,610039,10557,0,8740395.0,585.0,21.0,717.0
10487,2021-01-02,Delhi,626448,610535,10571,0,8807759.0,494.0,14.0,496.0
10523,2021-01-03,Delhi,626872,611243,10585,0,8876518.0,424.0,14.0,708.0
10559,2021-01-04,Delhi,627256,611970,10597,0,8926806.0,384.0,12.0,727.0
10595,2021-01-05,Delhi,627698,612527,10609,0,9006583.0,442.0,12.0,557.0
10631,2021-01-06,Delhi,628352,613246,10625,0,9082133.0,654.0,16.0,719.0
10667,2021-01-07,Delhi,628838,614026,10644,0,9158755.0,486.0,19.0,780.0
10703,2021-01-08,Delhi,629282,614849,10654,0,9234479.0,444.0,10.0,823.0
10739,2021-01-09,Delhi,629801,615452,10666,0,9314754.0,519.0,12.0,603.0
10775,2021-01-10,Delhi,630200,616054,10678,0,9392354.0,399.0,12.0,602.0
10811,2021-01-11,Delhi,630506,616461,10691,0,9448744.0,306.0,13.0,407.0
10847,2021-01-12,Delhi,630892,617006,10707,0,9524657.0,386.0,16.0,545.0
10883,2021-01-13,Delhi,631249,617540,10718,0,9595402.0,357.0,11.0,534.0
